Fact_ID,Student_ID,Financial_ID,Course_ID,Instructor_ID,Enrollment_Date,Assignments_Completed,Quizzes_Taken,Midterm_Score,Final_Exam_Score,Overall_Grade,Attendance_Rate,Discussion_Participation,Time_Spent_on_LMS,Satisfaction_Score,Instructor_Rating,Tuition_Fees,Scholarship_Amount,Payment_Status,Comments,Name,Age,Gender,Grade_Level,Major,Enrollment_Status,Subject,Course,Credit_Load,Difficulty_Level,Instructor_Name,Instructor_Department,Years_of_Experience
F01214,S0855,Fn1703,C025,I01,18-11-23,17,2,86,97,C,54,16,49,8,7,10667,4511,Pending,Great Course,Heather Aguilar,18,Other,Sophomore,Psychology,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01215,S0004,Fn0002,C032,I01,21-05-23,5,7,92,88,D,58,5,77,10,1,18495,2666,Pending,Excellent Course,Jasmine Lane,25,Female,Freshman,Biology,Dropped,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01216,S0469,Fn0949,C045,I03,04-09-22,13,6,85,59,B,56,13,12,9,6,15419,2181,Pending,Great Course,Wyatt Wade,27,Other,Senior,Business,Active,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01217,S0664,Fn1330,C010,I02,10-03-21,6,3,53,55,A,73,2,95,5,2,11007,2759,Overdue,Average Course,Debra Jones,23,Female,Freshman,Business,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F01218,S0554,Fn1113,C010,I02,25-08-22,7,9,75,86,F,90,24,91,4,3,17412,3879,Paid,Average Course,Christopher Moyer,20,Other,Junior,Mathematics,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F01219,S0887,Fn1777,C030,I03,17-01-21,16,2,96,67,F,65,17,14,10,3,18983,3762,Overdue,Excellent Course,David Harris,21,Other,Freshman,Psychology,Dropped,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01220,S0538,Fn1084,C020,I01,29-04-23,9,8,89,97,A,86,27,58,1,1,18751,4654,Overdue,Needs Improvement,Elizabeth Smith,29,Female,Sophomore,Psychology,Active,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01221,S0874,Fn1742,C041,I03,29-05-23,14,5,76,80,F,59,26,70,3,5,19720,222,Overdue,Needs Improvement,Timothy Young,23,Female,Freshman,Mathematics,Active,Database Design & Optimization,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01222,S0194,Fn0374,C034,I03,15-04-23,16,6,62,84,A,70,6,48,10,8,15236,1014,Overdue,Excellent Course,Laura Stone,25,Male,Freshman,Psychology,Active,Cloud Data Engineering,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01223,S0360,Fn0703,C001,I03,30-06-22,8,6,93,52,A,70,8,52,2,8,15885,1018,Overdue,Needs Improvement,Amber Russell,21,Other,Sophomore,Biology,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01224,S0520,Fn1051,C032,I01,01-03-21,9,7,83,54,D,96,14,75,7,7,7010,3974,Paid,Great Course,Laurie Bates,27,Other,Senior,Biology,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01225,S0073,Fn0134,C040,I03,03-07-21,17,2,82,83,B,64,18,6,4,7,17110,2296,Paid,Average Course,Sabrina Bradshaw,19,Female,Junior,Computer Science,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01226,S0962,Fn1921,C031,I02,18-04-23,14,3,95,82,C,62,15,84,9,8,7249,225,Pending,Great Course,James Ochoa,27,Female,Freshman,Biology,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F01227,S0078,Fn0142,C048,I03,19-10-23,9,3,75,85,C,99,18,10,9,8,13855,3125,Paid,Great Course,Gary Robinson,23,Female,Sophomore,Biology,Active,Data Wrangling with Python,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01228,S0660,Fn1320,C011,I03,23-01-23,16,8,69,59,B,56,18,84,2,5,13519,4060,Overdue,Needs Improvement,Sara Booth,23,Male,Sophomore,Business,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01229,S0834,Fn1650,C041,I03,24-12-22,9,4,57,94,F,89,16,93,3,7,14040,4582,Pending,Needs Improvement,Vernon Newman,18,Other,Sophomore,Psychology,Active,Database Design & Optimization,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01230,S0068,Fn0123,C019,I01,26-11-21,18,4,65,52,A,57,28,49,8,2,19743,3127,Overdue,Great Course,Kayla Goodman,18,Other,Freshman,Computer Science,Active,SQL for Data Analysis,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01231,S0867,Fn1727,C050,I01,20-02-23,18,5,54,60,C,92,24,14,10,4,17876,3947,Pending,Excellent Course,Julie Brown,27,Male,Sophomore,Biology,Active,Excel for Data Analysis,Data Analytics,2,Beginner,Timothy Watson,Data Analytics,8
F01232,S0695,Fn1390,C007,I01,26-10-23,14,8,83,52,D,90,24,13,3,6,13456,4411,Overdue,Needs Improvement,John Baird,29,Male,Senior,Biology,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F01233,S0334,Fn0643,C029,I02,06-02-22,14,7,96,77,F,87,5,36,4,3,6466,1586,Pending,Average Course,Candace Patterson,25,Female,Junior,Psychology,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01234,S0085,Fn0156,C042,I01,20-09-22,14,2,76,91,D,51,24,6,3,2,13445,4495,Pending,Needs Improvement,Rebecca Middleton,25,Other,Junior,Business,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01235,S0496,Fn1009,C038,I02,22-07-21,9,3,85,77,C,86,24,25,2,1,14285,1515,Paid,Needs Improvement,Heather Richardson,23,Female,Sophomore,Mathematics,Active,Big Data Analytics,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01236,S0079,Fn0145,C036,I03,27-11-23,15,4,53,58,B,71,0,7,1,4,17252,768,Pending,Needs Improvement,Jason Anderson,19,Female,Junior,Mathematics,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01237,S0551,Fn1108,C033,I02,23-02-21,6,2,91,75,B,53,18,97,3,2,10654,1035,Paid,Needs Improvement,Jonathan Ho,29,Male,Sophomore,Psychology,Active,AI & Natural Language Processing,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01238,S0306,Fn0593,C036,I03,15-10-21,15,7,99,78,D,96,14,88,9,3,16605,23,Paid,Great Course,Bryan Harper,25,Female,Senior,Mathematics,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01239,S0020,Fn0031,C026,I02,05-12-23,5,2,56,59,F,56,2,27,8,6,6236,2173,Paid,Great Course,Jacqueline Gibbs,19,Female,Junior,Business,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01240,S0582,Fn1163,C029,I02,11-10-21,14,3,86,76,C,50,16,41,9,3,15000,4426,Pending,Great Course,Dennis Johnston,25,Female,Sophomore,Mathematics,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01241,S0156,Fn0300,C029,I02,13-04-23,15,2,85,94,A,68,5,76,10,3,5609,4200,Paid,Excellent Course,Amber Valdez,21,Other,Senior,Biology,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01242,S0117,Fn0224,C035,I04,05-08-22,19,6,73,81,B,79,3,40,5,4,15201,4001,Paid,Average Course,Christopher Wheeler,22,Male,Junior,Business,Graduated,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01243,S0880,Fn1763,C003,I02,11-02-21,12,4,64,67,D,99,7,18,5,3,7033,3292,Pending,Average Course,Bradley Rodriguez,20,Other,Senior,Psychology,Dropped,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01244,S0939,Fn1867,C046,I03,29-09-21,7,5,99,67,C,51,21,91,8,6,8194,2080,Pending,Great Course,Robert Neal,28,Female,Junior,Business,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F01245,S0450,Fn0898,C005,I03,06-07-23,16,4,98,71,F,62,3,95,5,9,11680,1184,Overdue,Average Course,Jillian Strickland,22,Female,Senior,Psychology,Graduated,Streaming Data with Apache Kafka,Data Engineering,2,Beginner,Sean Nichols,Data Engineering,13
F01246,S0028,Fn0051,C033,I02,25-07-22,11,2,55,66,A,77,20,19,4,8,13741,2112,Overdue,Average Course,Kevin Green,29,Other,Senior,Biology,Active,AI & Natural Language Processing,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01247,S0887,Fn1778,C011,I03,22-01-23,12,6,75,98,A,63,27,39,9,2,6218,3147,Pending,Great Course,David Harris,21,Other,Freshman,Psychology,Dropped,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F01248,S0610,Fn1225,C006,I02,16-02-21,15,4,75,74,B,52,1,26,1,3,15509,3117,Paid,Needs Improvement,Kathleen Stewart,26,Male,Freshman,Psychology,Active,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01249,S0974,Fn1945,C002,I04,06-05-21,16,3,74,75,A,65,9,51,6,8,14705,3947,Pending,Average Course,Ashley Francis,23,Female,Junior,Business,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01250,S0329,Fn0633,C013,I01,17-04-22,10,6,82,54,C,74,11,40,7,3,18065,2497,Pending,Great Course,Penny Miller,21,Other,Freshman,Biology,Active,Introduction to Data Analytics,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01251,S0663,Fn1326,C001,I03,22-03-23,18,7,52,58,B,95,0,19,6,5,9294,3031,Overdue,Average Course,Wesley Powell,18,Female,Senior,Mathematics,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F01252,S0364,Fn0713,C027,I02,13-09-22,10,4,58,93,B,96,11,86,10,9,7189,949,Overdue,Excellent Course,Alexander Torres,29,Female,Sophomore,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01253,S0419,Fn0833,C040,I03,08-11-22,15,9,86,93,B,52,22,62,8,2,14456,4529,Pending,Great Course,Ryan Jones,18,Male,Senior,Psychology,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01254,S0022,Fn0038,C042,I01,05-01-22,7,9,87,73,C,83,9,35,8,9,10328,625,Paid,Great Course,William Williams,29,Female,Sophomore,Business,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01255,S0261,Fn0496,C015,I04,10-02-23,13,2,79,56,D,52,11,45,5,5,16389,404,Pending,Average Course,Judith Conner,21,Male,Sophomore,Psychology,Active,Incident Response & Forensics,Cyber Security,2,Intermediate,Michelle Stephens,Cyber Security,12
F01256,S0060,Fn0109,C035,I04,11-08-22,7,3,76,69,A,90,18,93,4,9,14481,3869,Pending,Average Course,Christopher Rollins,19,Male,Senior,Psychology,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01257,S0937,Fn1865,C030,I03,07-01-21,17,8,62,93,A,78,28,78,7,4,5354,142,Overdue,Great Course,Tonya Johnson,19,Female,Freshman,Business,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01258,S0413,Fn0818,C006,I02,29-11-22,9,2,72,90,D,89,2,82,9,8,7864,3720,Paid,Great Course,April Lam,29,Male,Freshman,Business,Active,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01259,S0163,Fn0306,C034,I03,06-03-21,10,9,52,57,B,68,21,30,2,8,19316,2806,Overdue,Needs Improvement,Brian Bradley,24,Other,Sophomore,Biology,Active,Cloud Data Engineering,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01260,S0114,Fn0218,C021,I02,21-07-21,19,9,72,68,F,69,18,87,7,3,13154,287,Paid,Great Course,William Frye,20,Other,Junior,Mathematics,Active,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01261,S0354,Fn0689,C032,I01,22-05-21,19,7,84,84,C,70,22,34,6,5,17221,4167,Pending,Average Course,Andre Stephens,18,Other,Sophomore,Mathematics,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01262,S0196,Fn0378,C020,I01,28-03-23,17,2,73,92,B,69,6,16,3,1,7223,4502,Pending,Needs Improvement,David Garcia,26,Other,Junior,Mathematics,Active,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01263,S0045,Fn0083,C035,I04,05-08-21,5,7,86,93,B,77,20,35,2,6,17674,1818,Paid,Needs Improvement,John Thompson,22,Male,Freshman,Mathematics,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01264,S0625,Fn1259,C009,I03,18-09-23,15,3,61,74,B,96,0,86,1,9,8118,4649,Paid,Needs Improvement,Kelly Smith,28,Female,Senior,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F01265,S0905,Fn1815,C037,I02,19-09-21,13,6,69,66,A,76,12,6,2,1,19907,3292,Pending,Needs Improvement,Julian Velazquez,22,Male,Sophomore,Computer Science,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01266,S0179,Fn0339,C006,I02,11-10-21,11,4,67,88,A,93,8,82,5,2,7840,778,Paid,Average Course,Jeffrey Beck,27,Male,Junior,Business,Active,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F01267,S0782,Fn1547,C010,I02,12-04-21,15,9,56,74,F,95,15,24,1,7,8718,1940,Pending,Needs Improvement,Todd Wright,28,Male,Junior,Mathematics,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F01268,S0493,Fn1002,C009,I03,12-01-22,16,6,75,84,C,99,17,62,8,6,15060,1067,Paid,Great Course,Katie Dickson,27,Male,Junior,Biology,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F01269,S0325,Fn0627,C033,I02,25-07-21,5,9,61,88,B,74,14,24,4,3,17920,989,Overdue,Average Course,Melissa Holmes,20,Male,Sophomore,Computer Science,Active,AI & Natural Language Processing,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01270,S0370,Fn0728,C016,I02,03-11-23,10,8,83,88,A,51,19,38,3,2,13358,288,Paid,Needs Improvement,Andrew Avila,26,Female,Senior,Psychology,Active,Big Data Analytics,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01271,S0568,Fn1132,C032,I01,31-01-23,11,9,97,95,D,92,14,64,10,7,8626,3894,Overdue,Excellent Course,Mark Willis,21,Other,Freshman,Computer Science,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01272,S0879,Fn1762,C038,I02,10-01-21,9,9,81,51,A,73,14,38,2,5,11701,4876,Overdue,Needs Improvement,David Graves,28,Female,Freshman,Psychology,Dropped,Big Data Analytics,Data Science,2,Intermediate,Melissa Jackson,Data Science,5
F01273,S0347,Fn0673,C048,I03,31-05-21,17,7,79,65,B,82,9,41,1,6,10418,3107,Overdue,Needs Improvement,Maria Jones,20,Male,Sophomore,Business,Dropped,Data Wrangling with Python,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F01274,S0779,Fn1540,C020,I01,27-11-23,9,3,51,91,B,68,25,71,8,9,18084,3670,Overdue,Great Course,Richard Garcia,26,Male,Sophomore,Computer Science,Dropped,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01275,S0926,Fn1846,C020,I01,15-02-23,11,7,57,63,A,75,17,23,9,7,6126,4633,Overdue,Great Course,Tricia Hall,18,Male,Freshman,Business,Active,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F01276,S0115,Fn0220,C003,I02,26-10-23,7,4,82,78,D,95,14,99,3,4,5085,4553,Overdue,Needs Improvement,Victoria Howard,18,Other,Sophomore,Biology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F01277,S0357,Fn0697,C014,I03,09-06-23,7,3,95,88,D,90,11,56,3,9,8777,1174,Overdue,Needs Improvement,Ricky Perez,22,Male,Freshman,Business,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01278,S0167,Fn0317,C021,I02,07-02-22,5,5,91,51,B,52,0,48,9,3,16989,1159,Paid,Great Course,Amy Hoffman,29,Male,Junior,Biology,Dropped,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01279,S0354,Fn0690,C008,I04,28-07-23,18,5,79,59,A,76,12,90,7,4,19178,1805,Paid,Great Course,Andre Stephens,18,Other,Sophomore,Mathematics,Active,Cybersecurity Essentials,Cyber Security,3,Advanced,Michelle Stephens,Cyber Security,12
F01280,S0115,Fn0221,C046,I03,22-03-23,12,9,94,51,C,63,16,31,9,3,8572,3537,Overdue,Great Course,Victoria Howard,18,Other,Sophomore,Biology,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F01281,S0408,Fn0805,C024,I02,25-11-23,6,6,91,76,C,69,16,42,2,3,7714,3565,Overdue,Needs Improvement,Alicia Ayala,27,Female,Sophomore,Mathematics,Active,Machine Learning Fundamentals,Data Science,4,Beginner,Melissa Jackson,Data Science,5
F01282,S0592,Fn1180,C047,I03,14-05-22,19,9,94,62,B,84,6,96,7,1,10969,1688,Overdue,Great Course,Thomas Cortez,22,Other,Sophomore,Computer Science,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01283,S0826,Fn1636,C021,I02,27-05-22,7,3,77,51,D,72,10,25,8,5,18679,3027,Paid,Great Course,Judith Peterson,19,Other,Senior,Mathematics,Graduated,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F01284,S0798,Fn1579,C042,I01,13-11-21,11,8,62,91,C,74,11,88,4,4,7050,643,Paid,Average Course,Christine Simon,22,Female,Freshman,Computer Science,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01285,S0920,Fn1837,C032,I01,30-10-21,14,4,73,63,A,53,8,42,10,9,7871,4346,Pending,Excellent Course,Christopher Kelly,23,Female,Sophomore,Psychology,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F01286,S0323,Fn0622,C017,I04,23-03-21,14,9,82,66,F,51,14,17,4,4,7926,4974,Pending,Average Course,Crystal Browning,19,Female,Freshman,Psychology,Active,Ethical Hacking & Penetration Testing,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01287,S0541,Fn1097,C040,I03,20-10-22,15,9,54,93,F,51,0,97,2,3,6047,4200,Pending,Needs Improvement,Thomas Roberts,20,Other,Freshman,Computer Science,Dropped,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F01288,S0042,Fn0072,C004,I02,12-07-21,12,6,97,98,D,74,25,25,2,6,10593,2619,Paid,Needs Improvement,Michelle Gonzalez,21,Female,Freshman,Biology,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01289,S0460,Fn0924,C042,I01,12-08-21,13,5,55,87,F,96,21,46,4,5,12827,1622,Paid,Average Course,Kelsey Johns,29,Other,Sophomore,Biology,Active,Data Visualization with Power BI,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F01290,S0119,Fn0229,C023,I02,22-02-21,18,5,53,85,A,72,10,52,4,4,15035,2516,Paid,Average Course,Dr. David Ferguson,24,Male,Senior,Business,Graduated,Deep Learning with TensorFlow,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01291,S0574,Fn1142,C036,I03,12-10-23,12,5,91,83,B,70,4,50,5,1,19860,554,Paid,Average Course,Jennifer Dawson,21,Other,Sophomore,Business,Graduated,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01292,S0667,Fn1337,C022,I03,11-12-21,11,6,92,78,B,94,29,96,10,3,16205,1843,Overdue,Excellent Course,Tina Evans,24,Male,Freshman,Computer Science,Active,Cloud Data Engineering,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01293,S0797,Fn1575,C025,I01,14-09-23,14,4,83,96,A,74,18,82,10,4,14433,532,Pending,Excellent Course,Daniel Barnett,20,Male,Junior,Business,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F01294,S0450,Fn0899,C004,I02,03-10-22,5,5,78,72,B,76,17,61,10,8,17783,3492,Pending,Excellent Course,Jillian Strickland,22,Female,Senior,Psychology,Graduated,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F01295,S0441,Fn0877,C010,I02,30-07-21,5,8,70,72,A,60,17,56,9,9,7730,633,Pending,Great Course,Jessica Mcdonald,28,Other,Junior,Computer Science,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F01296,S0189,Fn0361,C024,I02,14-05-23,18,6,75,65,A,63,17,26,9,8,16101,977,Overdue,Great Course,Sarah Wagner,21,Other,Freshman,Mathematics,Active,Machine Learning Fundamentals,Data Science,4,Beginner,Melissa Jackson,Data Science,5
F01297,S0285,Fn0544,C035,I04,15-02-23,15,6,81,93,F,66,22,21,7,9,13781,4599,Overdue,Great Course,Dr. Megan Miller,29,Other,Freshman,Computer Science,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F01298,S0104,Fn0197,C050,I01,04-07-23,12,9,71,56,F,64,19,30,6,1,19062,3282,Pending,Average Course,Kristina Lee,25,Male,Junior,Business,Active,Excel for Data Analysis,Data Analytics,2,Beginner,Timothy Watson,Data Analytics,8
F01299,S0569,Fn1135,C014,I03,02-07-21,18,2,90,94,D,95,6,43,10,1,10876,2180,Overdue,Excellent Course,Diane Williams,27,Other,Junior,Computer Science,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F01300,S0457,Fn0917,C020,I01,21-05-22,11,2,63,50,F,80,13,75,5,3,17196,956,Paid,Average Course,Elizabeth Powell,25,Female,Senior,Computer Science,Active,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
